time_iso8601,forks_cumulative
2021-02-12 00:00:00+00:00,164
2021-02-14 00:00:00+00:00,165
2021-02-19 00:00:00+00:00,166
2021-02-21 00:00:00+00:00,167
2021-02-27 00:00:00+00:00,169
2021-03-03 00:00:00+00:00,170
2021-03-12 00:00:00+00:00,171
2021-03-17 00:00:00+00:00,172
2021-03-20 00:00:00+00:00,173
2021-03-29 00:00:00+00:00,174
2021-04-07 00:00:00+00:00,175
2021-04-12 00:00:00+00:00,176
2021-04-20 00:00:00+00:00,177
2021-04-21 00:00:00+00:00,178
2021-04-22 00:00:00+00:00,179
2021-04-25 00:00:00+00:00,181
2021-05-15 00:00:00+00:00,182
2021-05-25 00:00:00+00:00,183
2021-05-26 00:00:00+00:00,184
2021-06-08 00:00:00+00:00,185
2021-06-09 00:00:00+00:00,186
2021-07-04 00:00:00+00:00,187
2021-07-09 00:00:00+00:00,188
2021-07-15 00:00:00+00:00,189
2021-07-23 00:00:00+00:00,190
2021-08-01 00:00:00+00:00,191
2021-08-11 00:00:00+00:00,192
2021-08-12 00:00:00+00:00,193
2021-08-16 00:00:00+00:00,194
2021-08-17 00:00:00+00:00,195
2021-08-20 00:00:00+00:00,196
2021-08-23 00:00:00+00:00,197
2021-09-05 00:00:00+00:00,198
2021-09-12 00:00:00+00:00,201
2021-10-07 00:00:00+00:00,202
2021-10-15 00:00:00+00:00,203
2021-10-29 00:00:00+00:00,204
2021-11-02 00:00:00+00:00,206
2021-11-03 00:00:00+00:00,207
